,AAP,ABBV,ABT,ACN,AGN,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BLK,BMY,C,CAT,CELG,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,F,FB,FDX,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KMI,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NEE,NKE,ORCL,OXY,PCLN,PEP,PFE,PG,PM,PYPL,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,USD,UTX,V,VZ,WBA,WFC
IBM,0.0011645573895114915,0.0007877032088999747,0.0016513193869139898,0.0005966860398362332,0.0006778013673993299,0.00047777388795529037,0.0006634819240039149,0.0008688820630763492,0.0003844944696078664,0.0018102770336234722,0.00011297103213341663,0.001844535634007739,0.0005100213531881993,0.0003378958807199532,0.001049701088412863,0.0004625586497585736,0.0008542812378345602,0.0011691437796696777,0.00029487097432904683,2.8701039438479667e-06,0.0005217442473811364,0.0016815467772494466,0.0012615522116472015,0.0008314801893921164,0.0016129965613000691,-0.00017769215293122627,0.0005857843781770331,0.0011962329942347982,0.0005032233559708986,0.0002156696547649378,0.0013558777384562023,0.0007494163246826222,0.0011374482115543867,-0.0007105206497961589,0.0018148579743687966,0.0003915512179793416,0.00029702265492685676,0.00023976654989278876,0.0007084054839561837,0.00029736520606944684,0.0011227596933188811,0.00020724924447167826,0.00023812164792435208,0.0013459999271502046,0.0013407366213807773,0.0008995505143324329,0.00029451813362600643,0.0026530959464916627,0.0013119673605408463,9.535896472455923e-05,0.0010774800444918254,0.0010233489598077655,2.825178433756794e-05,0.0002988724024185453,6.0477393372779355e-05,0.0012650573118784447,0.00021669134158627863,-0.00025551518198308626,-0.0006963447477870018,0.00021050737097290774,0.0011428802944492247,0.0007135028721005073,0.0004779738059625138,0.0006257876486251724,0.0002654226899521469,0.0013285175918063513,0.0005593604620908245,-0.0003509080807766131,0.00036012126394114756,0.0007715284489502918,-0.0001147240052633456,0.00067790594644834,2.5486124538994846e-05,0.0005863294084354237,-0.00014497546621527904,0.00019076229231911634,-0.0010311336078032138,0.0009424979389545926,-0.0004501140264283433,0.000120529272757468,1.0767779767929296e-05,0.0002779232082724715,0.001286982926699333,0.00035942236456131503,2.4119499122089844e-05,6.221765314472859e-06,0.0010202144300137945,0.0006733489865128787,0.0010061945652246242,0.0005646620997428406,0.0008132789237220849,0.001467550682762605,0.0008546636089121724,5.2206075389281285e-05,0.00013371858140161181,2.4993848088250454e-05,0.001011919797521788
INTC,4.439924058986424e-05,0.0006551267072894038,0.0014022047988748393,0.0010639587689789496,0.00016564165916544394,0.0011848496503300437,0.00044816465048617277,0.00035720055633169746,0.0017384325146860334,0.0010208592816311742,0.0008075514606032171,0.0010801882858501096,0.00027147168021320446,-0.0006200356046613413,0.0009906285510729695,-0.00035708381856911777,0.0005141258839105769,0.0015067160988534159,-0.001883399064876102,-0.00011362474154490826,0.0001333534961266199,0.0010499499298043656,0.001601605595773894,0.0011482343383152206,0.0010172750457970257,-0.0006548879698322217,0.0005183093076206355,0.0007941377143332757,0.000365382176173468,0.00047191580485805607,0.0008119196981737041,0.0006699950949816788,0.0007682103822205518,0.0005582905196117859,0.0002675515314707678,-0.0006286396863552066,-0.0007221566300067915,-0.00031755012283363746,-0.0008023743108735279,-0.00021928674910516596,0.0008681791720636347,0.0014422566921856457,0.0014654357641615406,0.00042815151735614196,0.0006606802620692925,0.000925464363609987,0.00048179518108627995,0.0013119673605408463,0.003465480894705056,0.00023209615431433198,0.00035583690826127625,0.00019198170847549713,0.0003761995364274151,0.0008884868001851512,-0.0003932386868344932,0.0012369689977383127,0.0009372818832776645,0.0001721751465550933,0.0005098618387098506,-1.4919790586969999e-05,0.0007657681767984328,0.0006129986050127887,-0.0004259630062270504,0.00022075590798644503,-0.0005623041907705285,0.0009925531419525129,0.0017102649985370033,2.8423517646380095e-05,0.0002965677566442157,-6.463767421307574e-06,-9.853038891030151e-05,0.0006852825033447818,0.0003455284647045708,5.297724668412281e-05,-0.00019710659681491412,-0.000538981634676384,0.0007504697159069451,0.0006437935036216356,-0.000598148690796376,0.0001391511680640589,-0.000105653505012364,0.0009414180445576814,0.0005438633502547119,-8.565297745697033e-06,0.0005154049997338243,-0.0005845872383069607,0.0017951223245338674,0.00022336573858322705,0.0005982992628478261,0.00010360279926870876,0.00033040064369850217,0.004823023536111442,7.052245042297278e-05,0.0008357786714789085,0.000641437796539997,-0.0005058063889329255,0.00012486791724420065
JNJ,-0.0002254061571233861,0.00019107672191995815,0.0004615113004594712,0.0001051754195084033,0.0002005767033550719,-0.000509455532768637,0.00031879412750928515,0.00038735654352818383,0.0002716270092666284,-0.0004073244220528624,-9.789916528185268e-06,-0.0008545774560981174,-0.00031408704369491157,-0.0005613473255311622,7.990937861008868e-05,0.0010954218326259526,-0.0005790652682943082,-0.00010563730827655193,-0.0008287673279429395,0.0008124435464809957,-0.00024896917748949677,-0.000417550261664176,-0.0005235617362900613,0.00022569137685100567,0.00014817962498305356,-4.8593368636312414e-05,2.460684912482891e-05,0.0001856096995482994,-0.0002782251704382286,0.000992952267695051,-9.640280715439857e-06,0.0008590870513286231,-0.00022843367619829693,6.82444545414125e-05,-0.00042254340586607284,-0.0005455069829860269,-0.0004939595286949908,-0.00030628280431551714,-0.00031571950012986277,-0.0005747474191683731,-0.0005167025706784657,6.542493523391209e-05,0.00012536851087820313,-0.0006203396201101848,-0.0005454143521554282,-3.7512861965525224e-05,0.00015789602861294926,9.535896472455923e-05,0.00023209615431433198,0.001071882205061107,-0.0003149348039534714,-0.00028010154650716173,0.00026052092269935516,0.0007318999943233856,0.0001602491219712555,-8.17031648382602e-05,-0.0001173233568829394,0.00021335749099919013,0.00023118303757182639,0.0007845026562130929,-0.000923529305288722,0.0006426817160492166,0.0007232318292758126,-0.00017450644311864152,-0.00021732732635962762,-0.0008767360565177926,-4.80608550119621e-05,0.0008942747963431354,0.0005671953209043654,0.0003663127309206127,-3.674316980450648e-05,-8.47366604573246e-06,0.0007071832347018584,0.0005302817580123608,0.00021559112054717533,0.0006931801142580009,0.00038386079058596743,0.0005058585566940184,1.3356504184323418e-06,0.00028888145920818694,-0.00012163649944537166,0.0007825374912315668,0.0006609514520045293,0.00031089320634214955,-0.00014027234306670478,-0.00022277625176955325,4.921907637301966e-05,0.00011861922733058861,-0.00021525697897416862,-8.097446639449155e-05,-0.0004553350468570158,0.0005745269382155642,0.00019866345193046478,4.521632627654694e-05,0.0007358054275399921,-0.0002824430878421308,-0.0005206746011240204
JPM,0.0011325493736661688,0.001191979231056751,0.00023225301114649201,0.0004415351612981645,0.00024494301364626594,0.0015252906970425549,0.00019988012851302178,0.0014700334733653566,-0.0001860333182084408,0.0024883161483506265,0.001252768164863218,0.004590951550574521,0.0018714013417416614,0.0023183794495097365,0.0014888003042072561,0.0015511501682584977,0.0034780711435471825,0.000997150936250007,0.0019220106571073525,-0.0007783369204930408,-0.00022004497483653248,0.0032032365795833123,0.0024310053842848114,0.00011526955331013596,0.0005038199116475025,-0.0002491611935531357,0.0010476684837324403,0.0002805585134838739,0.0009419468230262625,-0.0011495483548035108,0.0007100241323879625,-0.000782733244470976,0.0012216699701093753,-0.0008432315232053594,0.0016365472873496373,0.00048154650223903965,0.0006918646709793285,0.0012625913901400073,0.00043260615648605863,0.0003331456513582437,0.001700985149108453,-0.00014225736245523934,-0.00015309768930604116,0.0037934825259473793,0.00185282072849863,0.0009749023550059804,0.00027340215508393567,0.0010774800444918254,0.00035583690826127625,-0.0003149348039534714,0.003128117663130999,0.0005795169534975086,-0.0006685125651558849,0.00012897327921388682,0.00021230860483822828,0.0009043349475554363,0.00039310849803240875,9.941766022179878e-06,-0.0003647165379007326,-0.000634072399936701,0.0027634355004174604,0.00024835121541516575,-0.00031477379070529103,0.0010949649005798133,0.0002707580514301012,0.004026300263777198,0.00022105838851630333,-0.0013989587231604715,0.0012878051561604623,0.000447141491264382,0.0010117110442482155,0.00041256096252087346,-0.0005789392193676249,0.0010525303737990337,-0.0007778108138404945,-0.001101234695572779,-0.000684057409367483,0.000480074043990861,0.00030290224038394037,-7.885782316265097e-05,0.0007334370411628388,-0.0009904298264815797,0.00019558369217364312,-0.000343490478249502,0.00042964813740024334,0.0007333558832073798,0.0003557354514861374,0.0007110271765302961,0.0014000489529164433,0.0006365699231407862,0.0020966523083214496,0.0019953614083784146,0.0005690662952631614,-5.709148746221365e-06,-0.00038929272083931897,-4.197624490422196e-05,0.0029462014123611594
KMI,0.0030941722381898104,0.0007824129125402309,-7.305256942198888e-05,0.00021843085553260446,0.0009140232615529818,-0.00016798033601956073,0.0005110290967669007,0.0005314655529506466,-0.0004572655399048361,0.0003990227740775928,-0.00025282726920160595,0.0010618656386604086,0.0004237199869750574,0.0007553294109782969,0.0008759039101261615,-0.0012495503614714269,0.00028187422009273515,0.0023648749771255748,0.0005594107820777836,-0.0006078760603921141,0.002659337489278017,0.002488496196842808,0.0014321084962209923,-0.0005114489397537577,0.0014081389724015405,-0.00028464985359523827,0.0006591532086437653,0.0005223523056012326,0.001688029691748602,-0.0015660736028573164,0.0016465539501896156,-0.0001535491819049854,0.00047963684708643607,0.00018176295326508086,0.0016570397841928998,0.0021147585476359206,0.0018151780442333826,0.0021392707734873215,1.6019318071673248e-05,0.0007196624996999779,0.0010389307455266603,-0.0011385146783260973,-0.0011146383171355384,0.0009389448647285147,0.003432095470783695,-0.00034778368589117594,0.00024104119545256057,0.0010233489598077655,0.00019198170847549713,-0.00028010154650716173,0.0005795169534975086,0.010457086284985628,-0.0008095046792549863,-0.0002636700592455945,0.0004077906892365148,-0.00022423174440957066,-0.0007288741310558943,-0.0014617752625385296,-0.0009396631800690431,-0.0001365749466032814,0.00085488956741415,0.0010924039982287506,-0.0007071440018259633,-0.00023382240652650217,0.001495830143012942,0.002342057052565236,-0.0008671967935668961,-0.0014474213533246085,0.0009208949427369658,0.0012585784392693475,0.0025716534231065616,0.002572878219351078,-0.00037915317498728944,0.000830181636937939,-0.0003221395518768862,-0.0005287450519341467,-0.000731512357857236,0.0016620947386936926,0.00023733348087592252,-0.0001436306126330349,0.003090257802425337,-0.001539540301210947,0.0005646597278553117,0.0010371172845312243,0.0014130601630550782,0.0011623065274402363,0.0012150533337215736,0.0005111737958279586,0.003174755416130799,0.0017888812623327054,0.0006724036873286515,0.0005391614017686443,0.0007241963841045682,-0.00033749879486764603,0.0005874167383380932,-0.00012804324950996902,0.00022272543224621807
KO,-0.00040809399950504795,-0.0006084836816671432,0.00013644297423987922,0.00037803869637339073,8.13055307395817e-06,5.237830143292065e-05,0.0003722247381394334,-0.0005288246698456799,5.0831388965266065e-05,-0.0003981974492600068,9.427241862409168e-05,-0.0009834113350580213,-0.0010338030716131625,-0.0005292054462025616,-9.39099669246294e-05,-0.00040537419450428774,-0.0006228323755439242,-0.00014986624274483643,-0.0013163553937858544,0.0004647525387046736,7.516765553177707e-06,-0.0005973911560732108,-0.0003898851045982976,0.00035918431902054655,2.9916572480077943e-05,0.00021745068855907228,-2.2987580888204903e-05,7.093998498551533e-05,-0.00012820948488063706,0.0008219853883441736,-0.00022883316843832385,0.0008354615868933926,-0.00020921839589595992,0.0002903760758009222,-0.00024554463013198066,-0.0004506129761958706,-0.00047222843143944314,-0.0006266430314579793,-6.694472393536001e-05,-5.7147026056428906e-05,-0.0005141891580508815,0.000459182263495606,0.0004270330435374878,-0.0006570249166513114,-0.0006649027079759138,-2.8182162584375764e-05,0.00015162378715864413,2.825178433756794e-05,0.0003761995364274151,0.00026052092269935516,-0.0006685125651558849,-0.0008095046792549863,0.0006860143188185239,-8.088039383251983e-05,-0.0001208564281554637,-6.438372367859793e-05,0.00019822747251135132,0.00042772930405434817,0.0003996260684106616,0.00014166680852227616,-0.0007219964797980833,0.00023592157088213648,0.00040223869352488527,-0.000460921846536597,-0.0001769813159456987,-0.001050045725145295,0.0003920394870678424,0.000781784988700671,0.0001201769201005673,0.00026186184265432414,-0.00041099065545859503,-0.0001414559048452924,0.00047204488735498986,-0.0004719610976342694,0.0002421087089576405,0.0007507321529091574,0.00043032764565163837,-0.00027094428086661524,-0.00019227903679188985,0.0001863619869833428,-0.0005451256052961572,0.0007561953090795226,-3.556716108529472e-05,3.8062645973654886e-05,-0.00016314191957407536,3.796536518671397e-05,6.889610163732923e-05,-9.925346643258394e-05,-0.0008362782574830924,-7.695933875549247e-05,-0.0003893116521349928,0.0006849104322948111,3.3724782212242635e-05,0.00031732813800138665,0.00044792818000910956,0.0002587658637784564,-0.0005773380996394891
LLY,3.6664521143174215e-05,0.0014293386337516617,0.0014630387114900043,0.00014008894754546537,0.001616041910428219,-0.0002374980550376008,0.00025361282724164434,0.0019964247548707424,0.000713723486108833,0.00027379334903466465,0.0008935633196458963,-0.00019683691304276494,0.0004807825112417945,-0.0004978245127259238,0.00019649692430494145,0.0014894992731694522,0.0002831134848545991,-0.00020152692877382263,0.0010971256651732713,0.0008940849685038286,-0.0003122838513528849,-0.00023118069329570916,0.0011759740549173662,0.0008484171230707758,0.0005397280553908484,0.0008972918311023188,0.0005261561481212886,0.00016371977095952067,0.00030848340474500484,0.0007036592837703997,0.00030505735264563835,0.0005369079721061744,5.631966914839537e-05,0.0004356111738175585,-0.0001277795972308368,-0.0003223328170677362,-0.0002494237356969512,-0.00023320258125792805,6.18658453011597e-05,0.0002380733092045021,0.00021537414810655157,0.0002652338228425865,0.00036095467056971166,-0.0002448932723130598,0.0006218551747813779,0.0007104808360225883,0.00040701280578007466,0.0002988724024185453,0.0008884868001851512,0.0007318999943233856,0.00012897327921388682,-0.0002636700592455945,-8.088039383251983e-05,0.0028016676528107823,-0.00029148923415762984,0.0008220512579583693,0.00037083239734916516,-0.00014316754961190555,0.0004623928638309072,0.0008782291173490275,-0.00034338609291253465,0.00010642947819766648,0.0002619827328190572,0.0002493056549060798,0.00045961089191918895,-0.00017322602266788294,-1.0534785601315925e-05,0.00046180863416330403,0.0003397890769646832,-7.833186975016671e-05,-0.00012539059527092282,1.707838108605752e-05,0.0008160067424349832,0.001235669445280788,0.0005972088055004498,0.0006640727365316118,1.843961524297226e-06,2.293758513823097e-05,-0.0002746085826964885,-0.0005285330650162778,0.0004795384625641096,0.000694979263020704,0.0011032306663848511,0.001258604216987313,-0.0010066510413837804,-0.00011506325389860115,0.0003394011625003534,-0.0005004080709307589,0.0004555200280381913,-7.82291818689487e-05,-0.00018033408280357743,-0.0003237002069713751,-0.00019831071733743982,0.0005175164963698673,0.0006061121521789427,-4.187434980711133e-05,-0.0002299082698691125
LMT,0.0011844290959830979,0.0003631824939713264,0.0002581797638512134,0.00014014689871928683,-0.0005640494706409827,-0.00020565435691236573,0.00025560498525764943,0.00017925070843111658,-0.0002841909203639429,0.00043111465667230005,0.0010159605093377443,0.0005054523817192193,0.000180220599950206,0.0005805506920807401,0.0004598242410053675,0.0016979610865829585,0.0004511679919335876,0.0009248332381534457,0.00112108770797971,0.00018706253193019202,0.0007888675998757326,0.0003441770770857748,0.0005048485754629299,0.00035777794402476725,0.0001744747232564314,-0.00023754523530070202,0.0003502331611275962,0.00025470554854347636,9.736221495546325e-05,3.4554741634466644e-06,0.0005336240112906695,0.00016643462181859596,0.000466678839081824,-0.0004166264340551747,0.0005021485367676919,0.000160021771793906,0.00012792453574503887,0.0009098543974456299,0.00029337977670556295,0.0003120480612316445,0.0006389332927775033,-0.0002161039628630478,-0.00024670198031894673,0.0006561698096944947,0.0009513786696165471,0.0002538460984031981,0.00022344890843459174,6.0477393372779355e-05,-0.0003932386868344932,0.0001602491219712555,0.00021230860483822828,0.0004077906892365148,-0.0001208564281554637,-0.00029148923415762984,0.0011485795438265225,0.0003252522350046104,3.343915831910405e-05,0.00011666813295344658,-0.00037977990481972436,-0.000216916140257254,0.00028173918203478875,0.00021445576474608325,-0.00015950971766648901,0.00013927721187754534,0.0005124804935459042,0.0007624862865378032,-0.00037736275041534944,-5.339677181582277e-05,-0.00023293930312535987,0.00022831971155209225,0.0003629826334840258,0.00047372314481450414,-8.103215342628636e-05,0.0006315827010913284,-0.00015693718079433114,9.826768617793375e-05,-0.0001309037383749475,0.0004983239149937712,0.0009807164450700363,0.0006309897082928496,0.0005916724821107248,-0.0001545562061901459,6.684646807585297e-05,0.0002507393968264145,0.0010643970618703347,0.0001374480360911547,0.0003828246411159006,0.0006899123278932416,0.0007412077055223198,0.0005980331102233784,0.0002667013293770096,0.0005029927849927834,0.000502163912756364,-0.00019035651053983846,0.0003812129318203566,0.0004207965976791212,0.0002920228493808946
LOW,0.0018568928725860656,0.001304958116504488,0.0011004425612699958,0.0008706748344663413,0.0006628870155930938,0.0005220525780699015,0.00024969155625112927,0.0014245216440249727,0.0005545275289036252,0.0010964091429477832,0.0006631324410691346,0.0016725940522091215,0.0006345839322886411,0.0003194498989683097,0.001079832941832545,0.0016443382637834883,0.0008487963444328983,0.0009410649846360815,0.0010600332629194644,-6.4880322814621014e-06,0.0007655578595688428,0.0008300337426364595,0.0018531198262845803,0.0012729788705614484,0.0007186915397182557,0.0004206353110063835,0.0006765584000378755,0.0005012667036357934,0.0007501217358315575,2.359048444511425e-05,0.0012708558492790715,0.00019753173683955785,0.0007243377054145327,0.00013885814403978705,0.0008930767713870938,0.0004780111985138715,0.0003975456528387633,0.00046585367960135865,0.000736722705568709,-5.867492539146445e-05,0.0012099024240136242,0.0007314576483584193,0.000681862496177622,0.0011029264948573829,0.001419694652783995,0.001744697409653428,0.0007505503500510888,0.0012650573118784447,0.0012369689977383127,-8.17031648382602e-05,0.0009043349475554363,-0.00022423174440957066,-6.438372367859793e-05,0.0008220512579583693,0.0003252522350046104,0.0025374987504532148,0.00017998374835677804,0.0003768961560665291,-0.0003924190923122335,4.4507720429314836e-05,0.001436213961097225,0.00034795439490046246,-0.0002347851368961695,0.00088603300760167,0.0003441709414497665,0.001157036513638238,0.0006495404105249684,-0.000464055084170069,0.00027966942375584397,0.00041197111885054753,8.331736316825112e-06,-0.0002505967161837604,-0.00010984797252956952,0.0009340094612147477,-0.0002465473186252952,-0.0001436183386776094,-0.000924815293436587,-0.0007056776316430334,0.0003612705617276748,0.0005330095406963671,0.0005196071189203804,0.00024772775546707637,0.0008064093042216249,0.000902916514261337,0.00036796521488385457,0.00014297641256423563,0.0010249993694989696,0.0004799603272472786,0.000957383459917397,0.0005282605571578648,0.0007675774944488678,0.001006262179624431,0.0003388578273194184,0.0001755862436996586,0.0003599618023319132,0.00028662221763110416,0.0012167691123481812
MA,-0.000547070443576529,0.0003384084215969021,0.0009980410277367993,0.0007447367140543842,-9.88323802096362e-05,0.0010857810339719204,4.232056532203031e-05,0.00041527755347697804,0.0007946126364078313,0.0013729092833265463,0.0014422662330930047,0.0011036964059930397,0.00104126572471116,0.0006121533904093635,0.0008056836346825857,0.0001196059440289094,0.001222037599359211,0.0007496850074264438,0.0003050514034872137,0.0003290830718492343,-0.000199139101361384,0.0010768446435723818,0.0011191910590204518,0.0006777729675271811,0.0006684716749920298,6.218854871407149e-05,0.00036623065649317525,0.00035002405632953603,8.937323158185502e-05,0.0001384421603061768,0.00023512281186022148,0.0003156270652517684,0.0007134807074991158,0.0007836250804351706,0.0008006238817348214,-0.0001404662016272037,-0.00012321246523941444,8.392267498976317e-05,-0.0007383419849475317,0.0003350094960196859,0.0010660869000334266,0.0011962346014675797,0.0012461403149538982,0.0008489866922490862,-3.335406719470299e-05,0.0005364854923336402,0.00014563655298724463,0.00021669134158627863,0.0009372818832776645,-0.0001173233568829394,0.00039310849803240875,-0.0007288741310558943,0.00019822747251135132,0.00037083239734916516,3.343915831910405e-05,0.00017998374835677804,0.0016521692601425687,0.000248882748636028,0.000505261189108288,-0.00031711847302681745,0.0010057829812696632,-5.5598479704392235e-05,-0.0004112980654339102,0.00031904987852927853,-5.5594352775166145e-05,0.000977688266783158,0.0009535115423664244,8.638543787477262e-05,-0.00020963927939865264,-0.000122613855818448,-0.00013400110391922137,0.0010943402017233456,0.00031316726435068977,0.00012114817503715651,-0.00011416415077085846,0.00014327851874054945,0.0013028768198610743,0.0011569741510861534,-0.0001908926274198229,-0.00022074080106760887,-0.0002722891968002192,0.00020787634303448012,-0.0004012261460260502,-0.0009956451602329722,0.00026921117965997493,0.0005500922476330269,0.0007744928542675027,-6.851714732790208e-05,0.00013010287506264875,-0.00010674041632964835,0.0005788213494671577,0.002152685577831259,0.00027411964916207487,0.0010549132076375497,-0.0005993134810698595,-0.00021231313849585335,0.00025090403366043786
MCD,7.980066981975567e-05,-7.36624642928011e-05,1.8282283694987297e-05,0.0007634480775227034,-0.0006410472852556627,0.00020192776188692355,0.00016409528510454564,0.00021710060704592296,0.0002497340626134644,-0.0002026218014307779,0.0002702894476071687,0.0002964159452336767,-0.00023548669829036298,-0.00046312230294530263,0.00032525338443522916,0.0004578367087995942,-5.244343424936467e-06,0.0006224227665121398,-0.0008554661637739193,0.00025171707321921844,0.00045036800597108336,-0.00019748848151193683,0.00015663191440207127,0.00041915785595763244,-0.0006884846568769515,-7.877953033276917e-05,-2.8497700409981236e-05,-8.626740573296294e-05,3.216903668983518e-05,0.0007362077365457024,0.00018284157875086637,0.00041138939400740224,-0.00020025003962100547,0.00044004416926722356,0.00013294914479395172,-0.00012444068916654249,-0.00011476869759633016,0.00021575299646811312,-0.00030629472981957617,-0.00017412094235932777,7.747335718512194e-05,0.0005944652815555395,0.0005829941844796623,0.00018531154860005597,-0.000810476199535551,0.0005858569809087181,0.0005654560998238636,-0.00025551518198308626,0.0001721751465550933,0.00021335749099919013,9.941766022179878e-06,-0.0014617752625385296,0.00042772930405434817,-0.00014316754961190555,0.00011666813295344658,0.0003768961560665291,0.000248882748636028,0.0014278090407953963,0.00013854168635162435,-4.0482012484356705e-05,0.00025774916291914133,0.0004015711191839435,0.00027507917469848583,-0.0005255906707362646,-0.00023315239380027354,-0.00028310449066757683,0.000514660215126069,0.0004870877583449436,0.0003670616182349622,0.0004454013714141681,-0.000569016595595242,-0.0005201708576486559,0.00028396078707002963,-0.0002518866707960411,-5.912457677213824e-06,0.0003285536636319139,0.0007111507964661433,-0.00112649731346794,0.0003569852594231824,0.0009618867159294904,-0.0006035269879487057,0.0004907632004611559,-0.0002621873909875107,-0.00018469933263169332,0.0002751856040390684,0.0002660498991011394,-0.00010145271812947863,0.000539749824013432,-0.00013729765983331818,2.550571755157529e-06,0.00010147639060656465,-3.556444302165093e-05,7.169158228408946e-05,0.00028450795238374324,0.0002599396810635506,0.00013526381118796537,5.063344143991744e-06
MDLZ,0.00017367599191469714,-0.0004928678987205801,-0.0005182948965059934,4.104531666595254e-05,-0.0002292613555915704,0.0007508826678356327,3.6717923285639296e-05,-0.0006149266171545637,0.0006241072626099551,-0.0003103768963694982,0.00040964034346786923,-0.0005244696655569351,-0.0007999808028378763,-0.0002647141469953389,-0.0001842085331838491,-0.0006764674631090025,2.846909320514137e-05,-0.0006246059828810384,-0.001023495520825182,0.0004359159047407627,-0.0002403964336932793,-0.0005172543960816492,0.0003134773672362037,0.0004894109246657876,-0.00020068335077980316,0.0002058281117613511,0.00036490025438468186,-0.0001763182092545661,0.00020283494394832317,0.0006794348910176702,-0.0009972755231530228,0.0004461790506342238,-0.00012905715806664294,0.0004151101762035233,-0.0012059098661078562,-0.0007215032506615309,-0.0005832953594866227,-0.0002896616060833083,-0.00047068389095867886,-0.0008810657018342943,-0.000662837645656863,0.000561020441188959,0.0005722115212570264,-0.00035435715658929825,0.00014832407480180662,-0.00040202449933626164,6.359565239590739e-05,-0.0006963447477870018,0.0005098618387098506,0.00023118303757182639,-0.0003647165379007326,-0.0009396631800690431,0.0003996260684106616,0.0004623928638309072,-0.00037977990481972436,-0.0003924190923122335,0.000505261189108288,0.00013854168635162435,0.001808607057134535,0.00034207270833724586,-0.0007255837331653933,-8.09917221233425e-05,0.0007281579907808955,0.00018812458120357056,5.638043943105674e-05,-0.0003636361994890826,0.00016529048024629148,0.0008181033035437267,-0.00023385537177218342,-0.0006345384893657742,0.00011155484010153308,0.0004785692090387289,0.0005558017442065149,-6.376620230296793e-05,0.00024488400424370235,0.0004959882095618619,0.0008694745939966233,0.0006848830486323174,-0.00040058823376416786,-0.00018908579914417607,0.00015969472560143833,0.0007045604941082669,-0.0003634433859538162,-2.5222693250183194e-05,-0.0005136164634789118,0.000414654963378529,-3.684993702826501e-07,-0.0003994770637100511,-0.0003606979993778364,-0.0006025015620167821,-5.230683443631503e-05,0.0007706482301205198,-4.298255853859414e-05,0.0003606720098909682,0.0001368438749563011,-1.1510952250528271e-06,-0.0003682118087131135
MDT,-0.0007498247461045918,-0.00014712480545962908,0.0005565368007182886,-0.00015259119698229798,0.0003977369457084488,-0.0005825736664398024,0.00010471058688818344,0.0006176454336858871,0.000935049123258718,-0.00028933530854222676,-0.0003022492556231663,-0.00114013722661298,-0.0005067395770223038,-0.0007614997114545284,-0.00025382500673938027,-0.00021779591384685676,-0.0009911882515652728,-0.000306189220331203,-0.0009940588049295533,0.0007648265912590221,-0.0002071851132337661,-0.0008306263947013391,-0.0005546013203211688,0.00019224008882508595,0.000375035305958477,0.00030217502579379723,-0.00023234789561105024,0.0003703541708525935,-0.00011473393556577219,0.0006987877054027783,-0.00013656294034643541,0.00024240990051427474,-2.4701198804916173e-05,0.0003593196818452552,-0.0005255169310761849,-0.0003991988183146485,-0.00042613558992557634,-0.0004317066326955207,-0.0003191012435951203,-0.0005011388107641246,-0.0004247858178434904,-0.00012690968754227935,-8.423078772557437e-05,-0.0013993524372920114,-0.00038215109910592584,-0.00010788454474391272,0.00019989510492130532,0.00021050737097290774,-1.4919790586969999e-05,0.0007845026562130929,-0.000634072399936701,-0.0001365749466032814,0.00014166680852227616,0.0008782291173490275,-0.000216916140257254,4.4507720429314836e-05,-0.00031711847302681745,-4.0482012484356705e-05,0.00034207270833724586,0.0016983985007956483,-0.0012370360176029785,0.0003711538475046483,0.0009687219743833,0.00022438796385666618,0.00022178342983707267,-0.0010834812707480421,-0.0004116789102264456,0.0008477344027904037,0.0007020329993937917,0.0003490174616292582,-0.0002841202128625183,0.000328508450661997,0.0005868798597294623,0.0003064984392401091,0.0003521722268286979,0.0009216085473344738,-2.372978824932605e-05,-0.0004576276627211101,-0.00043156222201044586,-0.00012750857423115704,-0.0003051590770260348,0.0006233676446103043,0.000843385074518358,-3.7365142237041615e-05,-0.001294975313824675,-0.0005186992222994139,-0.00047066038359661885,-0.00023767713036197376,5.1913865523802575e-05,-0.0004446164180230932,-0.000503497684053846,-0.0027372101698581565,0.00022752320977842403,0.00010195877800359498,-0.0003824230884239455,-0.00017200535748829318,-0.0006564415630545267
